name,ile_pat
SEKO/VARVIK EUROP SP Z O O,1
WOJCIK JANUSZ,1
JUNG EUGENIUSZ MARIA,1
BARTUSIK DAROTA,1
HANPLAST SP Z O O,1
NIESIOBEDZKI TADEUSZ,1
INT TOBACCO MACHINERY POLAND L,1
DAVID ARTHUR JONES,1
DZIERZEGA JAROSLAW PIOTR,1
ZAKL MECH MESTIL SPOLKA Z OGRANICZONA ODPOWIEDZIALNOS CIA,1
KAZIMIERZ DORNA,1
PRZED OBROTU SUROWCAMI WTÓRNYMI HERMEX ADAM CZECH,1
AMBROŻKIEWICZ BARTOSZ,1
CHOROSZY-KROL IRENA,1
FIRMA PRODUKCY JNO-HANDLOWA PAULA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA,1
MED LIFE POLSKA SP ZO O,1
KAMAX S A FABRYKA URZADZEN MEC,1
RUSINOWSKI MICHAT,1
KLONOWICZ WOJCIECH,1
MASLANKA JACEK,1
PAWINSKI BOGDAN,1
PRZED INZYNIERII SRODOWISKA EKOWODROL SP Z O O,1
WIEWORA JANUSZ,1
BARANOWSKA MARIA,1
PRADZYNSKI ANDRZEJ,1
GDANSKA STOCZNIA REMONTOWA IM,1
PRZED PRODUKCY JNO HANDLOWE ANDRZEJ ZYGMUNT SOBIESIAK AS,1
LECH JACEK A,1
AKTSIONERNOE OBSHCHESTVO FABRI,1
TECH STEROWNIKI SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓLKA KOMANDYTOWA,1
KUSINSKIJ JAN P,1
TS B KONSTRUKCJI KABLOWYCH PRZ,1
UZBROJENIA PANSTWOWE WYTWORNIE,1
VISION ONE SP Z O O,1
KOWALIK IWONA AGNIEZSKA,1
DZIKOWSKA JADWIGA,1
KAJDA ZDZISŁAW,1
TOMASZ CHOMIAK,1
THERMIC SHELL SP Z O O,1
SOLTYSINSKI PAWEL,1
MILOO ELECTRONICS SP Z O O,1
KRECIOCH LUKASZ,1
BEDNARSKI ANDRZEJ,1
KAC MALGORZATA,1
M S STEEL KLAUDIUSZ SOBIESKI SP J,1
JANKOWIAK STANISLAW,1
GIL ALEKSANDER,1
MAST DR STRACZYNSKI MARIAN,1
KOPROWSKI MACIEJ,1
PANASIUK WLADYSLAW,1
CHODYNSKI MICHAD,1
JANOWSKA BOGUSŁAWA,1
SREBRNY PIOTR,1
CAPRICORN SP Z O O,1
LUDWICKI KAMIL,1
B P ZAKLADOW PRZEROBKI MECHANI,1
KUROWSKI BOLESLAW,1
AFONIN ANATOLIJ,1
KLEJDYSZ ROBERT,1
WROCLAWSKIE CENTRUM BADAŃEIT+ SP Z O O,1
TM TECH SP Z O O,1
PIOTR BABEL,1
PICAT MAREK,1
MINISTERSTWO OBRONY NARODOWEJ,1
BYTOMSKO RUDZKIE GWARECTWO WEG,1
B KT ZAPLECZA TECHNICZNEGO MOT,1
REALECO SP Z O O,1
BOJARSKI ANDRZEJ,1
LECCE PEN POLSKA SP ZO O,1
WOZNIAK JERZY,1
KORZLESKI ZBIGNIEW,1
LECIEJEWSKI ZBIGNIEW,1
NOWAK LUKASZ,1
WYSOCZYNSKI JACEK,1
NANORES SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA,1
CONTISSI SPOLKA Z OGRAICZONA ODPOWIEDZIALNOSCIA SPOLKA,1
KROPIELNICKI TADEUSZ,1
KROKER JOZEF,1
KOZAKIEWICZ ANDRZEJ,1
EKOMATIC SPOLKA CYWILNA,1
JENDRYSIK AURELIJUSZ,1
INST NEFTI I GAZA PANSTVOVI INST BADAVCHI,1
STASIAK MARCIN,1
GDAŃSKI UNWERSYTET MEDYCZNY,1
ROZMUS KRYSTYNA,1
INSTIT JUT OF FUNDAMENTAL TEKNOLODZHIKAL RISECH POLISH AKADEMI OF SAJENSIZ,1
POLIFARB CIESZYN-WROCLAW SA,1
DECEWICZ SŁAWOMIR,1
LIPKOWSKI ANDREJ WOJCIECH,1
GNIOTPOL SP Z O O ZAKL ODROWAZ,1
GIERON MICHAL,1
GOLDASZ JANUUSZ,1
PRZEDSIĘBIORSTWO ENERGETYKI I BUDOWNICTWA,1
FIRMA PRODUKCYJNO-HANDLOWA PAULA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA,1
DLUGOLECKI SEBASTIAN,1
SEPEWE EKSPORT PRZOMUSTU OBRON,1
AKADEMA GÓRNICZO-HUTNICZA IM STANISLAWA STASZICA W KRAKOWIE,1
NIEMOELLER GERHARD,1
INST NISKICH TEMPERATUR I BADAN STRUKTURALNYCH PAN IM WLODZIMIERZA TRZEBIATOWSKIEGO,1
CHUDORLINSKI JANUSZ,1
OPUS SPOLKA Z OGRANICHONOM ODPOVEDZJAL NOS TSEN,1
FRANZ KRAWCZYK,1
CARBOHORT SPÓLKA Z O O,1
INST U INŻYNIERII CHEMICZNEJ PAN,1
MAZIARZ WITOLD,1
WISEN SP ZO O,1
LODZKIE ZAKLADY FARMA,1
INST CHEMI ORGANICZNEJ POLSKIEJ AKADEMII NAUK,1
CESAR CORP,1
ECOTECH POLSKA SP Z O O,1
POLIFARB CIESZYN WROCLAW S A,1
SONTOWSKI RAFAL,1
ICS IND COMB SYSTEMS SP Z O O,1
WARSAW PHOTO OPTICAL PLANT WAR,1
SYSA ENDZHEJOVSKA ANNA,1
WITOLD CHYLEWSKI,1
ZYBERT ANTONI,1
AMAZON FILTERS SPOLKA Z O O,1
PKP TS B K,1
INST OF NATURAL FIBERS,1
PACZEK LECZEK,1
BOROWIECKI ALEKSANDER,1
KACPRZYK RYSZARD,1
SUROWIEC KAZIMIERZ,1
SAGASTEGUI JANINA,1
KOBYLARZ KRZYSZTOF,1
MALECKI BARTLOMIEJ TOMASZ,1
PREEDIT BORIS,1
SMARTCART SPÓŁKA AKCYJNA,1
STOCZYŃSKA-FIDELUS EWELINA,1
BIENKOWSKI PRZEMYSLAW,1
SOSINSKI JACEK,1
MEDICAL UNIVERSITY OF WARSAW,1
KRZYZOSIAK WLODZIMIERZ,1
STABIL PIOTR NARCZYK,1
INST CIEZKEIJ SYNTEZY ORGANICZ,1
BANACH-BARAN DOMINIKA,1
SZYCHTA MAREK,1
KASZTENNY BOGDAN,1
KRYSTYNA KOBEL BUYS,1
PSHEDSEMBERSTOVO EHKONAKS SP Z O O,1
KRAWCZYKOWSKI TOMASZ,1
SZAJER PATRYK,1
MARCINEK MAREK,1
INST OF HIGH PRESSURE PHYSICS OF POLISH ACADEMY OF SCIENCES,1
DEEP OCEAN TECHNOLOGY GMBH,1
P Z HTL SPOLKA AKCYJNA WARSZAW,1
OBR SPOLKA AKCYJNA,1
GRABOWSKI RYSZARD,1
WOHL ALFRED,1
KURSA ANNA,1
GOSLINSKI JAROSLAW,1
PRZED POLMOS BIALYSTOK SPOLKA AKCYJNA,1
SANPLAST SP Z O O,1
WACLAWEK WIESLAW,1
VEL GOSINSKI ALEKSANDR,1
KROLICKA ANNA,1
POLAK ANDRZEJ,1
LANGE FRIEDRICH,1
POLSKA AKADEMIA NAUK CENIRUM B,1
STOKLOSA LUKASZ,1
SIWEK MARIUSZ,1
DOMBEK HENRYK,1
F L T ISKRA S A,1
PRZED WIELOFUNKCYJNE CHEMWIK SP Z O O,1
SZADE WALDEMAR,1
STARCZEWSKI TADEUSZ,1
WALAWSKI MAREK,1
STOCZENIA SZCZECINSKA WARSKIEG,1
INVESCO CONSULTING SP Z O O,1
KOWALSKA AGNIESZKA,1
LABIENIEC MAGDALENA,1
MPCICOSYS EMBEDDED PICO SYTEMS SP Z O O,1
ELKON ZAKLAD KONSTRUKCJI WDROZEN URZADZEN ELEKTRONICZNYCH I UKLADOW AUTOMATYKI,1
PRZEDSIOBIORSTWO DOSWIADCZALNE,1
JARZEWICZ PAWEL,1
Siutaj Marek,1
CT INNOWACJI BADAN I WDROZEN,1
ADTRANZ PAFAWAG SP Z O O,1
OCZKOWSKI RYSZARD,1
WOJSKOWY INST CHEMII Y RADIOMETRII,1
INST CHEMII FIZYCZNEJ POLSKI,1
Zaklady Famaceutyczne Polpharma SA,1
WOZNIAK TOMASZ,1
AJHO47 SP ZO O,1
ROZEN PIOTR,1
PAMATTI SP Z O O,1
SITEK PATRYCJA,1
SZEWCZYK ANDRZEJ,1
P Z HTL S A,1
ORLINSKA BEATA,1
TERLECKI EDWARD,1
ZITO SPÓŁKA CYWILNA,1
GRAJDA ANDRZEJ J,1
KACZOROWSKI ALBIN,1
UNIV WARSZAWSKI WYDZIAL CHEMII,1
Dziadosz Piotr,1
CHOMSKI JAROSLAW,1
SHPENKOV GEORG,1
URBAN JERZY,1
FLECK JERZY,1
PAWEL WAJCHERT,1
LE JOSSEC AXELLE,1
PIECEK MARIUSZ,1
MAZAN SLAWOMIR,1
NOWAK DARIUSZ,1
HUZAR POWER SP Z OO,1
WIECZOREK PAWEL,1
JOZWIAK KRZYSZTOF,1
OPAKOWAN BLASZANYCH K,1
JAROSZEWICZ ZBIGNIEW,1
FILIP-PSURSKA BEATA,1
PRZED PRODUKCJI MASZYN,1
CUBER KRZYSZTOF,1
ZERANSKI STANISLAW,1
MIODUSZEWSKI JAN ZBIGNIEW,1
POLWIND SP Z O O,1
JASKOWSKI MIECZYSLAW,1
KRUCZEK TADEUSZ,1
KAM TRANS,1
GANCZAREK-RAL NORBERT,1
CELTHER POLSKA SP ZO O,1
YELLKIN IHAR,1
EFA GRYT EWA GRYT,1
CZEREPINSKI PRZEMEK,1
INST NISKICH TEMPERATUR I BADAN STRUKTURALNYCH IM WLODZIMIERZA TRZEBIATOWSKIEGO PAN,1
BUSZEWSKI BOGUSLAW,1
MIECZYSLAW MILEWSKI,1
GEO GLOBE POLSKA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA,1
ZAKLADY HUTNICZO PREZETWORCZE,1
CHABOCOWSKA KRYSTYNA,1
ZATUCHIN DMITRIJ,1
REMASTERS SP Z O O,1
JAWECKI JAN,1
S AWI SKI WOJCIECH,1
FAMOT S A,1
WISNIEWSKI MAREK,1
FLOWAIR GLOGOWSKI I BRZEZINSKI SP J,1
NEW MEDIA TUBE SP ZO O,1
PRZED EKSPORTU BUDOWNICTWA PIE,1
KOWALSKI FELIKS WLADYSLAW,1
GERWILL SP Z O O,1
PIT RADWAR SPOLKA AKCYJNA,1
SZCZEPANOWSKA MARIA,1
KUBISA BARTOSZ,1
„MEUS” GARBARZ MARCIN,1
WIELICH WLADYSLAW,1
SOSNA EDWARD,1
MORSKI INST RYBACKI,1
FRANKOVSKA-GERLAK MALGOZHATA,1
ZAWORSKA ALICJA,1
SPIKOWSKI JERZY,1
NOWAK PAWEL,1
INST CHEMII PRZEMYSLOWEI,1
CT INNOWACJI BADAN I WDROZEN SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
ERBER JERZY,1
WLOCH TERESA,1
TATURA JOACHIM,1
IWANIUK KRZYSZTOF,1
SAMOJLOWICZ CEZARY,1
NAFTOBAZY SP Z O O,1
KOBOS BERNARD,1
WADOWSKI DARIUSZ,1
INST BIOINFOBANK SP Z O O,1
PSHEDSHEMBERSTVO OBROTU SUROVTSAMI VTURNYMI KHERMEKS,1
FEDYK KRZYSZTOF,1
FERIN SP Z O O,1
BALINSKI JAROSLAW JERZY,1
WOJCIECH GORSKI,1
TOMASZEWSKI WACLAW,1
JERZY NOWIKOW TRADING AS HUBIX,1
ZMECHANIZOWANYCH OBUDOW SCIANO,1
KASPERCZYK JOZEF,1
1 SZY DOM SPOLKA Z O O,1
MARCINIAK RAFAL,1
LIRA SP Z O O,1
ANVY IND CORP SPOLKA Z O O,1
SOLAR GROUP PL SP ZO O,1
INTERNESHNL TOBAKKO MASH POLAND SP 3 O O,1
GWÓŹDŹ ADAM,1
JUNIEWICZ HENRYK,1
Pełczyński Zbigniew,1
PULSMED SP ZO O,1
GRELA KAROL LESLAW,1
BUDZYNSKA RENATA,1
MARCZYŃSKI SZCZEPAN,1
SWOT CENTER SP Z O O,1
PRZYBECKI WOJCIECH,1
KAPACA JANUSZ,1
MICHALCZEWSKI LECH,1
TADEUSZ HABDANK-WOJEWODZKI,1
FAMUR SPÓŁKA AKCYJNA,1
CENATORIUM SP Z O O,1
PRUSECKI BENEDYKT,1
B KOOPERACJI MIEDZYNARODOWEJ T,1
POLITECHNIKA CODZKA,1
WIERZBICKI ANTONI,1
BRECH LEON,1
IMIS SPOLKA Z OGRANICZONA,1
MAJDA LESZEK,1
OS BAD ROZWOJOWY KAUCZUKOW,1
JAMROZY MAREK,1
PSHEDSEMBIORSTVO POLONIJNO ZAG,1
STUTZ JOSEF,1
COMET MTS LTD SPOLKA Z O O,1
B PROYEKTOW I ST PRZEMYSLU CER,1
WISNIEWSKA ALICJA,1
JANIGA STANISHAW,1
FISZER AGNIESZKA,1
SUKHI JANINA,1
GWÓŹDŹ ARTUR,1
INST BIOLOG DOŚWIADCZALNEJ IM M NENCKIEGO POLSKIEJ AKADEMII NAUK,1
CHMARA HENRYK,1
DYBA ROBERT,1
KUPIS JAROSLAW,1
KLIMCZAK KRZYSZTOF,1
BARANOWSKI RAFAL,1
GRADZKI MICHAL,1
LIBRAMAX SP Z O O,1
MIKE ZBIGNIEW,1
MAJKOWSKI JACEK,1
PANKOWSKI JACEK,1
GAWRYŚ MAREK,1
FIRMA PRODUKCY JNO-HANDLOWA PAULA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMAN,1
DENEKA MAREK,1
VTS PLANT SP Z O O,1
WYZSZA SZKOLA MEDYCZNA W BLALYMSTOKU,1
MIREK SLAWOMIR,1
CHMIELECKI CZESDAW,1
VMG ECO SP ZO O,1
JAGRAM PRO S A,1
WAGONY SWIDNICA SPOLKA AKCYJNA,1
SOBCZAK JERZY,1
WOLF JACEK SEGIT,1
SIENKIEWICZ ALEKSANDRA A,1
WROCLAWSKIE CT BADAN EIT & SPOLKA Z ORGANICZONA,1
AKADEMIA IM JANA DLUGOSZA,1
PIATEK PIOTR,1
SCHNEIDER AUTOMOTIVE POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ DR,1
TS STACJA RATOWNICTWA,1
MEDCOM SP Z O O,1
KEA SPOLKA JAWNA I B BASZAK,1
INST NAWOZO SZTUCZN,1
SEKLECKI JANUSZ,1
BON EFFICE SP Z O O,1
POL BUD POMOZHE SP Z O O,1
LOKASTO ANATOL,1
POWER TECH JANUSZ MARCIN EJMA,1
IWANEJKO ALINA,1
FOLEK STANISDAW,1
SZAMOTULSKI MACIEJ,1
FOGEL ROBERT,1
ZUREK ZBIGNIEW,1
SARZYŃSKI MARCIN,1
PIETRZYKOWSKI ZBIGNIEW,1
BIRUS MARSZALEK GERTRUDA,1
KRUPNIK JAN,1
ENTER EKO SP Z O O,1
ZIOLKO MARIAN,1
KARCZ HENRYK,1
KOZIOLKIEWICZ MARIA,1
PRZED ROBOT TERMOIZOLACYJNYCH,1
PRZED PRODUKCYJNO-USLUGOWO-HANDLOWE VOIGT SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
MALINOWSKI KAZIMIERZ,1
PYS THOMAS,1
BABOROWSKI JACEK,1
ALLNET BROKER SP ZO O,1
DOROS TEODORA,1
KOSSAK TOMASZ,1
CT TECHNIKI OKRETOWEJ PRZED,1
JAKUSZ SYSTEMY ZABEZPIECZEN BANKOWYCH,1
STELIZUK JEAN ANDRE,1
INST LACZNOSCI,1
LEWKO JAN,1
NOWAK JACEK,1
SKB DRIVE TECH SPOLKA AKCYJNA,1
INST BIOLOG DOSWIADCZAINEJ IM MARCELEGO NENCKIEGO POLSKA AKADEMIA NAUK,1
PRZED WDROZEN PRZEMYSLOWYCH WILPO SP Z O O,1
INST WLOKIEN NATUALNYCH I ROSLIN ZIELARSKICH,1
MILNER MALGORZATA,1
MONSTER & DEVICES HOME SP ZO O,1
WALASEK MARTA,1
OPUS SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
CREATOR SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
PRZESMYCKI ZBIGNIEW,1
ALCATEL LUCENT POLSKA SP Z O O,1
HTL STREFA SPOLKA ZO O,1
DUDA MARIUSZ,1
KWIECIEN KRZYSZTOF JOZEF,1
INST KHEMII PSHEMYSLOEJ,1
MACIEJEWSKI MAREK,1
LUKASZEWICZ EWA,1
KLECZEWSKA NATALIA,1
ZAKOWIECKI DANIEL,1
STRZELCZYK MIECZYSŁAW,1
EBARA CORP,1
GATV POL SKA SP Z O O,1
MUZYCZEK MALGORZATA,1
BRUDKIEWICZ-KRYSZTOF JOANNA MA,1
LUCAS RICHARD HENRY,1
INST BIOTECHNOLOGII PRAEMYSLU ROLNO SPOZYWCZEGO,1
3 DMD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1
POLISH ACADEMY OF SCIENCES CT,1
IGNACEGO MOSCICKIEGO,1
PENA SYLWESTER SYLWEK,1
P P H FARR EWA SADZA,1
KMIECK MARCIN,1
INSTIT JUT OF N JUKLIA KEMISTR,1
ZAKLAD PRODUKCJI RYNKOWEJ SP Z,1
GAWEL KAMILA,1
PRZEDSIĘBIORSTWO WIELOBRANŻOWE VIKKING KTS SP. Z O.O.,1
BACZKOWSKI ALICJA,1
VISBY JENSEN KNUD ERIK,1
Horodecka Renata,1
DEBN SP ZO O,1
PAWELEK KRZYSZTOF,1
ROKICKA MAGDA,1
9livesdata Cezary Dubnicki,1
JABLONSKI JACUB,1
TUGEB POLBUD SP Z O O,1
POTOCKI TADEUSZ,1
HANGSEN SPOLKA Z O O,1
NOVAPUR SP Z O O,1
BS 154 S P ZO O,1
EC ENG SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
FURMANKIEWICZ ALICJA,1
ULAK F,1
SWIAT ZABAWEK ANATOLA LOKASTO,1
LUKOMSKI TOMASZ,1
MALEWICZ ANDRZEJ,1
PODOLSKI JACEK,1
PHARMENA SPÓŁKA AKCYJNA PHARMENA S A,1
WALIGORA ALEKSANDER,1
GURYLOWICZ WLODZIMIERZ,1
ZAKLADY WLOKIEN SZTUCZNYCH STI,1
ZAKLAD PRODUKCJI AUTOMATYKI SI,1
SULIGA MAREK,1
OCHMAN JOZEF,1
SUCHY JOZEF SZCZEPAN,1
MATUSIAK JANUSZ,1
PUDELKO KRZYSZTOF,1
INST CIEZKIEJ SYNTEZY ONGANICZ,1
MROZEK MICHAL ANDRZEJ,1
WROBEL MIROSLAW,1
ZAKLADY FARMACEUTYCZNE POLPHARMA,1
ZJEDNOEZONE FABRYKI ZWIAZKOW A,1
ROSINSKI I S KA S A ZAK & LSTROK AD PRODUKCJI OPAKOWAN,1
DUŁAWA KRYSTIAN,1
MATYJASZCZYK PAWEŁ,1
AZAREWICZ ROBERT,1
SCITEEX SP ZO O,1
PASZKIEWICZ BARTŁOMIEJ,1
SLIWINSKI BOGDAN,1
CONTEC A HOLNICKI,1
MUCHA ZYGMUNT,1
MATUSZ PAWAL,1
BOSSG & EIT & TECHNOLOGIES,1
LJUBINSKI JAN,1
JONSKI ANDRZEJ,1
BORTEL KRZYSZTOF,1
APEIRON SYTHESIS S A,1
INST CIEZKIEJ SYNTEZ,1
UNIV WARMI SKO-MAZURSKI W OLSZTYNIE,1
AKADEMIA GÓRNICZO HUTNICZA IM STANISLAWA STASZICA W KRAKOWIE,1
POLITECHNIKA SLACKA,1
JAGRAM S A,1
PIECEK WIKTOR,1
ZUCHOWICZ JAN,1
KURZYDLOWSKI KRZYSZTOF,1
SZULC ANDRZEJ,1
ZIELINSKI LUDWIK,1
ZYWIECKA FABRYKA SPRZETU SZPIT,1
KRAJEWSKI TADEUSZ,1
LITWINIUK JANUSZ,1
PILSZCZEK BOGUSLAW,1
KOKOT EUGENIUSZ,1
MORSKA OBSLUGA RADIOWA STATKOW,1
HENDZEL ANDRZEJ MAREK,1
MPICOSYS EMBEDDED PICO SYSTEMS SP Z O O,1
PRO SCIENCE POLSKA SP Z O O,1
WOSZCZYK PAWEL,1
WARDZINSKA ELZBIETA,1
KANIA PIOTR,1
KALITA WOJCIECH,1
MROCHEN ALEKSANDRA,1
LUDWICZAK BOGDAN,1
RYCHCY WDADYSDAW,1
BLASZCZYK PIOTR,1
GIELARA-KORZAŃSKA AGNIESZKA,1
SOLTYSIAK KRZYSZTOF,1
SOKOLOWSKI WITOLD VON,1
WYTWORNIA OKUC MEBLOWYCH JANUS,1
IMKA SP Z O O,1
CZY GRAVE OVER Z EWSKI ANDRZEJ,1
ZAKLAD APARATURY LABORATORYJNE,1
DEBN SP Z O O,1
ELMAT SP Z O O,1
NIEDZICKI LESZEK,1
WROCLAW UNIV OF TECHNOLOGY,1
BRONISZEWSKI JAKUB,1
SZRAJER MAREK,1
ZAKLADY SPRZETU OSWIETLENIOWEG,1
AEROSIZE SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
SZYMANSKI ZYGMUNT JERZY,1
DRUKPOL FLEXO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SP K,1
PIETRUCHA KRYSTINA,1
PRZED PROD USCUGOW IZODOM 2000,1
ELIASZ REMIGIUSZ,1
AFLOFARM FARMACJA POLSKA SP Z O O,1
POLITECHNIKA CZESTOCHOWSKA,1
CZUPRYNSKI KRZYSZTOF LUDWIK,1
AMMONO SP ZOO NICHIA CORP,1
Weber Sylwester,1
INST OF BIOCYNERNETICS AND BIO,1
FRANZ MICHAL,1
ROGOWSKI TOMASZ,1
KASZUBA ANDRZIJ,1
A I B SLACZKA SZPURA DYTKO SPÓLKA JAWNA,1
CYGANEK DARIUSZ,1
WYSMOCEK ANDRZEJ,1
KIOSK S A E,1
GAZDZIAK MATEUSZ,1
B P I ST PRZEMYSLU CERAMIKI BU,1
MASLANKA ADAM,1
RUCINSKI JAKUB,1
BARANOWSKI ANDRZEJ,1
CEBAR DG SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
CIESLICKI KRZYSZTOF,1
DYTRYCH PHU SP Z O O,1
BRONK MATEUSZ,1
HERCO SP Z O O,1
KSI PL SP Z O O,1
VSOFT SPOLKA AKCYJNA,1
PRZED WIELOBRANZOWE VET-AGRO SP Z O O,1
FIREK LUKASZ KAROL,1
WARTER FUELS SPOLKA AKCYJNA,1
CYFROWY POLSAT SPOLKA AKCYJNA,1
INST PRZEMYSU WATERIAOW BUDOWL,1
MALICKI SEBASTIAN,1
BRULINSKI TOMASZ,1
SYBILSKI DARIUSZ,1
ABITECH ANNA BIK,1
USZYCKA HORAWA TERESA,1
GRONOWSKA IRENA,1
GILSZCZYNSKI RAFAL,1
ROMANIK AGNIESZKA,1
KOKOCIŃSKI WOJCIECH,1
NEICKARZ ZENON,1
NOWAK INNOVATIONS SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOŚCIA,1
CHOJECKA KORYN EWA,1
MRUGAS ROBERT,1
ZETKAMA SPÓLKA AKCYJNA,1
Szkola Gowna Gospodarstwa Wiejskiego w Warzawie,1
SKWORCOW IGOR,1
SIELICKA-KALCZYNSKA ZUZANNA,1
POLSKA ANTARES,1
FRUZYNSKI DANIEL,1
ZAKTAD PRODUKCJI FOLII EFEKT PLUS SP Z O O,1
MIEDZYNARODOWY INST BIOLOG MOLEKULARNEJ I,1
HTL STREFA SPÓLKA AKCYJNA,1
WUDARCZYK KRZYSZTOF,1
Kułakowski Henryk,1
TRW STEERING SYSTEMS POLAND S P Z O O,1
KACZYNSKI FRANCISZEK,1
B PROJECTOW PRZEMYSLU METALI N,1
JAROSZEWICZ ANATOLIUSZ ZBYSZKO,1
ZACHODNIOPOMORKSI UNIV T W SZC,1
PODWYSOCKI ANDRZEJ,1
UNIV MARII CURIE-SKLODOWSKIEJ,1
MUSZYNSKA MAGDALENA,1
SPOLDZIELNIA PRACY SKALA WYTWO,1
WIERZCHON TADEUSZ,1
P P W KONTEX KRZYSZTOF KONDRAT,1
ADAMSKA ANNA,1
RUDNICKI DARIUSZ,1
ENBIO TECH SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
WOKEWODZKA STACJA KRWIODAWSTWA,1
KRAS BARTLOMIEJ,1
GŁADEK LECHOSŁAW,1
STAROGARDZKIE Z KLADY,1
SKOLIK MARIA,1
DRAJEWICZ MARCIN,1
CT ONKOLOGII INST IM M SKLODOWSKIEJ CURIE ODDZIAL W GLIWICACH,1
WINIARSKI LUKASZ,1
ZAKŁAD BADAWCZO WDROŻENIOWY OŚRODKA SALMONELLA IMMUNOLAB SP Z O O,1
KRASON WIESLAW,1
WIRPSZA ZYGMUNT,1
DOLNOSLASKIE ZAKLADY TWORZYW S,1
PRZEMYSLOWY INST TELEKOMUN,1
EPIN KRZYSZTOF SZYMICZEK,1
ZASADA KATARZYNA,1
PAUKSZTA DOMINIK,1
STEM CELLS SPIN SP ZO O,1
ZIAMBAS ANDRZEJ DOMINIK,1
PRZED ROBOT MONTAZOWY,1
UNIV PRZYRODNICZEGO W POZNANIU,1
KMB CATALYST SPOLKA Z O O,1
ANRO POLIGRAFICZNO HANDLOWA EX,1
ZYGMUNT PIOTROWSKI,1
CZARNECKI PIOTR,1
INST IMMUNOLOGII I TERAPII DOSWIADCZALNEJ POLSKIEJ AKADEMII NAUK IM LUDWIKA HIRSZFELDA WE WROCLAWIU,1
Kazimiera Smolarek,1
PPHU BASTRA SP J JERZY WEINDICH I S KA,1
MROSLAW SZUSTER,1
POLITECHNIKA WROCLAWSKA WROCLAW UNIV OF SCIENCE AND TECHNOLOGY,1
IRENEUSZ RABCZAK,1
CENTRUM ONKOLOGII INST IM MARII SKLODOWSKIEJ CURIE,1
CHMIEL TADEUSZ,1
WILHELM LIPPITZ,1
BERKAN KATARZYNA,1
BARANIAK JANINA,1
CZACHOROWSKI MAREK,1
EHT,1
DOE SP Z O O,1
SLUSARSTWO USLUGOWE HAJDUK SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA S K,1
ACADEMIA MEDYCZNA,1
KALKA JACEK,1
GECOW ANDRZEJ,1
HYBRIDPOOL SP Z O O,1
PRZED ROBYT GEOL WIERTNICZYCH G JANIK & R KUS SPYLKA JAWNA,1
PRYSTAWKO PAWEL,1
SEBASTIAN CIESLA,1
SHIMAN SKIJ KAZIMEZH,1
INZYNIERIA BIPV SP Z O O,1
SVANTEK SP ZO O,1
BATOG JOLANTA,1
JBG - 2 SP Z O O,1
DROZD JAROSLAW KAZIMIERZ,1
KUZMICZ WIESLAW,1
PISKORZ IRENUSZ,1
TS OSRODEK P KONSTRUKOYJNY MAS,1
KAPUSTA KAROL,1
SUWALSKI SZYMON,1
P P H EKO SWIAT,1
STIGEN SPULKA Z OGRANICHONO ODPOVEDZJAL NOS TSJA,1
PRZYTARSKI ROMAN,1
ABRAMOWICZ AGNIESZKA,1
INST WYSOKICH CIŚNIEŃ POLSKIEJ AKADEMI NAUK,1
LA SAD TRADE SP Z O O,1
WOJTOWICZ JANUSZ,1
POLSKA AKADEMIA NAUK CT BADEN,1
STANKIEWICZ GRZEGORZ,1
INST BIOTECHNOLOII I ANTYBIOTYKOW,1
WESSELS EVERT,1
ZAKLADY URZADZEN,1
KOZAKIEWICZ EWA,1
OSHCHRODEK BADAVCHO ROZVOEVY P,1
RYSZARD PAROSA,1
DYGUT JACEK MAREK,1
ADAMIEC ROMAN,1
TREYVASZ ERNEST,1
BOMBINSKA DANUTA,1
PRZEDSIEB POLOWOW DALEKOM,1
LAPINSKI KRZYSZTOF,1
WOJDALA ANDRZEJ,1
I B C POLSKA INVEST AND BUSINE,1
JANKOWSKI WALENTY JANKOWSKI,1
